parcelid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,calculatedfinishedsquarefeet,finishedsquarefeet12,fips,fullbathcnt,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,propertylandusetypeid,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,unitcnt,yearbuilt,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,propertyzoningdesc_labels,yeardifference
11789902,1.0,1.0,7.0,1.0,532.0,532.0,6037,1.0,7.0,34060975,-118259967,2793.0,261,60372083.023002,12447.0,3101,276023.0,96007.0,0.0,1.0,1940.0,24096.0,96396.0,2015,72300.0,1242.84,312,75.0
11790778,1.0,1.0,7.0,1.0,796.0,796.0,6037,1.0,2.0,34065400,-118282000,43251.0,266,60372087.101001,12447.0,3101,276023.0,96038.0,0.0,1.0,1971.0,73400.0,300000.0,2015,226600.0,3698.21,322,44.0
11790878,1.0,1.0,7.0,1.0,715.0,715.0,6037,1.0,2.0,34065400,-118282000,43251.0,266,60372087.101001,12447.0,3101,276023.0,96038.0,0.0,1.0,1971.0,54000.0,237000.0,2015,183000.0,3711.76,322,44.0
11790969,1.0,1.0,4.0,1.0,1990.0,1990.0,6037,1.0,2.0,34068900,-118279000,10078.0,266,60372086.203005,12447.0,3101,276023.0,96038.0,0.0,1.0,1977.0,128684.0,183832.0,2015,55148.0,5650.35,322,38.0
11791115,2.0,2.0,1.0,2.0,1238.0,1238.0,6037,2.0,2.0,34065200,-118281000,28375.0,266,60372087.101,12447.0,3101,276023.0,96038.0,0.0,1.0,1970.0,130636.0,235146.0,2015,104510.0,2941.62,322,45.0
11791485,4.0,7.0,7.0,4.0,3094.0,1440.0,6037,4.0,2.0,34073888,-118281978,5399.0,248,60372086.101009,12447.0,3101,276023.0,96007.0,0.0,4.0,1926.0,103415.0,254345.0,2015,150930.0,3359.23,327,89.0
11791622,0.0,0.0,7.0,2.0,1281.0,1281.0,6037,2.0,2.0,34074988,-118278436,5685.0,261,60371958.022001,12447.0,3101,276023.0,96007.0,0.0,1.0,1920.0,30725.0,184368.0,2015,153643.0,2412.05,325,95.0
11791972,2.0,4.0,7.0,2.0,2412.0,1440.0,6037,2.0,2.0,34070014,-118274696,6008.0,246,60372086.201005,12447.0,3101,276023.0,96007.0,0.0,2.0,1912.0,73761.0,284513.0,2015,210752.0,3605.94,328,103.0
11796345,1.0,3.0,7.0,1.0,1044.0,1044.0,6037,1.0,7.0,34015680,-118241592,4807.0,261,60372270.102011,12447.0,3101,273197.0,96039.0,0.0,1.0,1950.0,49867.0,152169.0,2015,102302.0,1997.82,314,65.0
11796360,1.0,2.0,7.0,1.0,1018.0,1018.0,6037,1.0,7.0,34016098,-118241193,4413.0,261,60372270.102012,12447.0,3101,273197.0,96039.0,0.0,1.0,1950.0,18099.0,50682.0,2015,32583.0,682.22,314,65.0
11798144,4.0,8.0,7.0,4.0,2880.0,1440.0,6037,4.0,2.0,34047282,-118214933,5249.0,248,60372044.101001,12447.0,3101,113886.0,96014.0,0.0,4.0,1965.0,68928.0,88077.0,2015,19149.0,1391.49,326,50.0
11798751,1.0,2.0,7.0,1.0,638.0,638.0,6037,1.0,7.0,34050390,-118205362,6231.0,261,60372036.001005,12447.0,3101,113886.0,96014.0,0.0,1.0,1903.0,9969.0,32796.0,2015,22827.0,559.58,321,112.0
11798827,1.0,5.0,7.0,1.0,1222.0,1222.0,6037,1.0,7.0,34049435,-118208498,6392.0,261,60372036.003008,12447.0,3101,113886.0,96014.0,0.0,1.0,1901.0,51127.0,215166.0,2015,164039.0,2792.4,326,114.0
11798911,4.0,5.0,7.0,4.0,2194.0,1440.0,6037,4.0,2.0,34050548,-118208898,6053.0,248,60372036.001002,12447.0,3101,113886.0,96014.0,0.0,4.0,1958.0,54821.0,90418.0,2015,35597.0,1417.26,320,57.0
11798957,1.0,2.0,7.0,1.0,962.0,962.0,6037,1.0,7.0,34052445,-118206912,5637.0,261,60372036.002012,12447.0,3101,113886.0,96014.0,0.0,1.0,1910.0,29479.0,147427.0,2015,117948.0,1949.35,320,105.0
11799003,2.0,2.0,7.0,2.0,1200.0,1440.0,6037,2.0,2.0,34052823,-118208266,3499.0,246,60372036.002011,12447.0,3101,113886.0,96014.0,0.0,2.0,1925.0,105421.0,164014.0,2015,58593.0,2056.78,320,90.0
11799539,3.0,5.0,7.0,3.0,3329.0,1440.0,6037,3.0,2.0,34050295,-118198355,5849.0,247,60372037.102,12447.0,3101,113886.0,96014.0,0.0,3.0,1930.0,165617.0,313489.0,2015,147872.0,4113.07,326,85.0
11799814,4.0,2.0,7.0,4.0,1368.0,1440.0,6037,4.0,2.0,34048422,-118202180,6961.0,246,60372037.201001,12447.0,3101,113886.0,96014.0,0.0,2.0,1912.0,148700.0,380000.0,2015,231300.0,4893.63,321,103.0
11799906,2.0,4.0,7.0,2.0,1836.0,1440.0,6037,2.0,2.0,34047369,-118202291,5993.0,246,60372037.201002,12447.0,3101,113886.0,96014.0,0.0,2.0,1903.0,106055.0,247470.0,2015,141415.0,3204.53,326,112.0
11800379,1.0,3.0,7.0,1.0,1084.0,1084.0,6037,1.0,7.0,34047031,-118197683,5194.0,261,60372037.102006,12447.0,3101,113886.0,96014.0,0.0,1.0,1908.0,63860.0,221844.0,2015,157984.0,2846.06,320,107.0
11800494,2.0,4.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34045944,-118194274,5200.0,246,60372038.002002,12447.0,3101,113886.0,96044.0,0.0,2.0,1971.0,191880.0,307008.0,2015,115128.0,2837.5,320,44.0
11800923,1.0,3.0,7.0,1.0,1562.0,1562.0,6037,1.0,7.0,34042959,-118191879,4583.0,261,60372038.004,17882.0,3101,118208.0,96044.0,0.0,1.0,1910.0,25080.0,51579.0,2015,26499.0,675.21,320,105.0
11801198,3.0,4.0,7.0,3.0,1757.0,1440.0,6037,3.0,2.0,34037396,-118195404,4851.0,247,60372041.101005,12447.0,3101,113886.0,96044.0,0.0,3.0,1921.0,45329.0,69987.0,2015,24658.0,997.5,304,94.0
11801436,2.0,4.0,7.0,2.0,1518.0,1440.0,6037,2.0,2.0,34033942,-118195115,7479.0,246,60372039.002003,12447.0,3101,113886.0,96044.0,0.0,2.0,1940.0,142689.0,532856.0,2015,390167.0,6667.93,304,75.0
11801459,1.0,3.0,7.0,1.0,1054.0,1054.0,6037,1.0,7.0,34033878,-118192184,2995.0,261,60372039.002001,12447.0,3101,113886.0,96044.0,0.0,1.0,1910.0,80657.0,193320.0,2015,112663.0,2390.61,320,105.0
11801558,3.0,4.0,7.0,3.0,1791.0,1440.0,6037,3.0,2.0,34034789,-118193258,4806.0,247,60372039.001006,12447.0,3101,113886.0,96044.0,0.0,3.0,1924.0,159066.0,304878.0,2015,145812.0,3866.45,320,91.0
11801748,2.0,4.0,7.0,2.0,1959.0,1440.0,6037,2.0,2.0,34040789,-118208329,6285.0,246,60372043.004005,12447.0,3101,113886.0,96014.0,0.0,2.0,1895.0,106600.0,272895.0,2015,166295.0,3446.48,320,120.0
11801824,1.0,3.0,7.0,1.0,1092.0,1092.0,6037,1.0,7.0,34043896,-118206408,5422.0,261,60372042.002001,12447.0,3101,113886.0,96014.0,0.0,1.0,1908.0,44246.0,147492.0,2015,103246.0,1870.46,326,107.0
11802280,2.0,4.0,7.0,2.0,2240.0,1440.0,6037,2.0,2.0,34047636,-118212041,4679.0,247,60372044.102001,12447.0,3101,113886.0,96014.0,0.0,3.0,1950.0,26442.0,46617.0,2015,20175.0,807.15,326,65.0
11802468,4.0,6.0,7.0,4.0,2952.0,1440.0,6037,4.0,2.0,34046744,-118212544,7412.0,248,60372044.102002,12447.0,3101,113886.0,96014.0,0.0,4.0,1890.0,235660.0,409843.0,2015,174183.0,5322.76,326,125.0
11803344,4.0,5.0,7.0,4.0,2626.0,1440.0,6037,4.0,2.0,34033643,-118204925,6515.0,247,60372047.001012,12447.0,3101,113886.0,96004.0,0.0,3.0,1924.0,80661.0,113429.0,2015,32768.0,1588.64,320,91.0
11805209,2.0,2.0,7.0,2.0,1474.0,1440.0,6037,2.0,2.0,34025961,-118201603,5804.0,247,60372048.103017,12447.0,3101,113886.0,96004.0,0.0,3.0,1946.0,105789.0,222200.0,2015,116411.0,2945.41,326,69.0
11805682,1.0,2.0,7.0,1.0,1274.0,1274.0,6037,1.0,7.0,34022729,-118201438,5749.0,261,60372048.202004,12447.0,3101,113886.0,96004.0,0.0,1.0,1912.0,80368.0,231489.0,2015,151121.0,2979.75,320,103.0
11806718,2.0,3.0,7.0,2.0,1306.0,1440.0,6037,2.0,2.0,34020441,-118199729,5024.0,246,60372049.201014,12447.0,3101,113886.0,96004.0,0.0,2.0,1921.0,109300.0,350000.0,2015,240700.0,4946.59,320,94.0
11807341,1.0,2.0,7.0,1.0,638.0,638.0,6037,1.0,7.0,34057531,-118210807,4606.0,261,60372033.001016,12447.0,3101,116206.0,96014.0,0.0,1.0,1922.0,8543.0,22393.0,2015,13850.0,408.76,318,93.0
11807729,4.0,5.0,7.0,4.0,1972.0,1440.0,6037,4.0,2.0,34060423,-118195985,7498.0,248,60372031.002002,12447.0,3101,114914.0,96014.0,0.0,4.0,1922.0,143803.0,462625.0,2015,318822.0,5921.3,326,93.0
11807948,1.0,3.0,7.0,1.0,1039.0,1039.0,6037,1.0,7.0,34071510,-118216231,6000.0,261,60371997.002018,12447.0,3101,116206.0,96012.0,0.0,1.0,1902.0,71847.0,287818.0,2015,215971.0,3563.68,327,113.0
11808077,3.0,4.0,7.0,3.0,2450.0,1440.0,6037,3.0,2.0,34075726,-118213122,8249.0,247,60371992.012005,12447.0,3101,116206.0,96012.0,0.0,3.0,1913.0,175179.0,366283.0,2015,191104.0,4669.38,327,102.0
11808853,3.0,5.0,7.0,3.0,3607.0,1440.0,6037,3.0,2.0,34081666,-118212796,6981.0,247,60371994.003008,12447.0,3101,116206.0,96012.0,0.0,3.0,1889.0,31230.0,343553.0,2015,312323.0,4579.47,327,126.0
11809021,1.0,1.0,7.0,1.0,1248.0,1248.0,6037,1.0,7.0,34077642,-118210557,6320.0,261,60371992.012,12447.0,3101,116206.0,96012.0,0.0,1.0,1910.0,95103.0,283220.0,2015,188117.0,3659.42,328,105.0
11809446,1.0,2.0,7.0,1.0,1224.0,1224.0,6037,1.0,7.0,34083865,-118211580,6295.0,261,60371994.003006,12447.0,3101,116206.0,96012.0,0.0,1.0,1912.0,15574.0,42554.0,2015,26980.0,682.86,327,103.0
11809499,1.0,2.0,7.0,1.0,720.0,720.0,6037,1.0,7.0,34087968,-118206728,7000.0,261,60371994.003004,12447.0,3101,116206.0,96012.0,0.0,1.0,1921.0,26860.0,134333.0,2015,107473.0,1784.23,318,94.0
11809537,1.0,2.0,7.0,1.0,1134.0,1134.0,6037,1.0,7.0,34088633,-118206582,5761.0,261,60371994.003004,12447.0,3101,116206.0,96012.0,0.0,1.0,1907.0,51824.0,176387.0,2015,124563.0,2302.92,328,108.0
11809667,1.0,2.0,7.0,1.0,1056.0,1056.0,6037,1.0,7.0,34090647,-118201493,4322.0,261,60371993.002003,12447.0,3101,268316.0,96012.0,0.0,1.0,1924.0,76500.0,382700.0,2015,306200.0,5312.29,318,91.0
11810031,2.0,2.0,7.0,2.0,1350.0,1440.0,6037,2.0,2.0,34077339,-118207268,7328.0,246,60371992.011,12447.0,3101,116206.0,96012.0,0.0,2.0,1928.0,100000.0,410000.0,2015,310000.0,5179.42,328,87.0
11810069,1.0,8.0,7.0,1.0,3208.0,1440.0,6037,1.0,2.0,34075308,-118208456,7633.0,246,60371992.011005,12447.0,3101,116206.0,96012.0,0.0,2.0,1950.0,124578.0,468844.0,2015,344266.0,6005.05,328,65.0
11810145,1.0,3.0,7.0,1.0,1256.0,1256.0,6037,1.0,7.0,34075359,-118207803,1466.0,261,60371992.011004,12447.0,3101,116206.0,96012.0,0.0,1.0,1915.0,39179.0,114070.0,2015,74891.0,1411.74,328,100.0
11810401,1.0,2.0,7.0,1.0,840.0,840.0,6037,1.0,7.0,34081108,-118200909,7934.0,261,60371992.021003,12447.0,3101,268316.0,96012.0,0.0,1.0,1885.0,73000.0,361400.0,2015,288400.0,4850.66,318,130.0
11810629,2.0,3.0,7.0,2.0,1454.0,1454.0,6037,2.0,7.0,34072702,-118203916,7990.0,261,60371991.201002,12447.0,3101,116206.0,96012.0,0.0,1.0,1905.0,50547.0,77245.0,2015,26698.0,1063.97,328,110.0
11811360,5.0,9.0,7.0,5.0,3248.0,1440.0,6037,5.0,2.0,34068745,-118213727,9074.0,247,60371998.00401,12447.0,3101,116206.0,96012.0,0.0,3.0,1923.0,43934.0,73897.0,2015,29963.0,1547.51,327,92.0
11811701,1.0,3.0,7.0,1.0,1674.0,1674.0,6037,1.0,7.0,34069182,-118210279,4986.0,261,60371998.002004,12447.0,3101,116206.0,96012.0,0.0,1.0,1887.0,82340.0,411722.0,2015,329382.0,5197.58,327,128.0
11811823,3.0,3.0,7.0,3.0,2748.0,1440.0,6037,3.0,2.0,34065701,-118207446,8931.0,247,60371999.002007,12447.0,3101,116206.0,96012.0,0.0,3.0,1914.0,227409.0,545785.0,2015,318376.0,7028.08,308,101.0
11811838,2.0,3.0,7.0,2.0,1800.0,1800.0,6037,2.0,2.0,34067324,-118207102,7733.0,261,60371999.002002,12447.0,3101,116206.0,96012.0,0.0,1.0,1903.0,87837.0,390154.0,2015,302317.0,4862.3,328,112.0
11812228,2.0,3.0,7.0,2.0,1328.0,1328.0,6037,2.0,7.0,34068336,-118202752,6155.0,261,60371991.201004,12447.0,3101,116206.0,96012.0,0.0,1.0,1954.0,8335.0,28097.0,2015,19762.0,452.04,318,61.0
11812304,3.0,4.0,7.0,3.0,1644.0,1440.0,6037,3.0,2.0,34070724,-118198851,7498.0,247,60371991.202004,12447.0,3101,116206.0,96012.0,0.0,3.0,1950.0,67152.0,301628.0,2015,234476.0,3842.71,321,65.0
11812843,4.0,5.0,7.0,4.0,1884.0,1440.0,6037,4.0,2.0,34086538,-118184210,4199.0,248,60372013.01101,12447.0,3101,114914.0,96013.0,0.0,4.0,1954.0,94635.0,295743.0,2015,201108.0,3828.39,306,61.0
11813123,2.0,3.0,7.0,2.0,1173.0,1173.0,6037,2.0,7.0,34083166,-118184720,5628.0,261,60372014.012,12447.0,3101,114914.0,96013.0,0.0,1.0,1925.0,118035.0,394474.0,2015,276439.0,4956.13,318,90.0
11813345,2.0,3.0,7.0,2.0,1208.0,1208.0,6037,2.0,2.0,34083000,-118182000,31703.0,266,60372014.011002,12447.0,3101,114914.0,96013.0,0.0,1.0,1995.0,85279.0,181219.0,2015,95940.0,2293.54,321,20.0
11813598,1.0,2.0,7.0,1.0,1124.0,1124.0,6037,1.0,7.0,34081199,-118180425,7149.0,261,60372014.01101,12447.0,3101,114914.0,96013.0,0.0,1.0,1920.0,74222.0,371128.0,2015,296906.0,4603.89,318,95.0
11813741,2.0,2.0,7.0,2.0,936.0,1440.0,6037,2.0,2.0,34081427,-118188900,3342.0,246,60372014.012006,12447.0,3101,114914.0,96013.0,0.0,2.0,1924.0,36578.0,122275.0,2015,85697.0,1585.64,318,91.0
11814075,2.0,3.0,7.0,2.0,1308.0,1308.0,6037,2.0,2.0,34075819,-118183908,7049.0,261,60372014.012003,12447.0,3101,114914.0,96013.0,0.0,1.0,1957.0,119340.0,438399.0,2015,319059.0,5422.86,318,58.0
11814274,1.0,3.0,7.0,1.0,1265.0,1265.0,6037,1.0,7.0,34066582,-118185374,6459.0,261,60372014.022006,12447.0,3101,114914.0,96013.0,0.0,1.0,1942.0,23845.0,44219.0,2015,20374.0,658.91,318,73.0
11814374,2.0,4.0,7.0,2.0,1700.0,1700.0,6037,2.0,7.0,34068500,-118190228,6056.0,261,60372014.022002,12447.0,3101,114914.0,96013.0,0.0,1.0,1941.0,132838.0,216196.0,2015,83358.0,2743.91,318,74.0
11814589,4.0,6.0,7.0,4.0,2621.0,2621.0,6037,4.0,2.0,34066210,-118186505,7219.0,261,60372014.023005,12447.0,3101,114914.0,96013.0,0.0,1.0,1940.0,155193.0,176383.0,2015,21190.0,2340.03,318,75.0
11814696,1.0,2.0,7.0,1.0,1022.0,1022.0,6037,1.0,7.0,34065181,-118184970,4800.0,261,60372014.023003,12447.0,3101,114914.0,96013.0,0.0,1.0,1942.0,22008.0,37080.0,2015,15072.0,520.89,318,73.0
11816048,2.0,4.0,7.0,2.0,1442.0,1442.0,6037,2.0,7.0,34079721,-118170882,4685.0,261,60372016.022014,12447.0,3101,114914.0,96013.0,0.0,1.0,1950.0,31186.0,44213.0,2015,13027.0,707.26,318,65.0
11816451,1.0,2.0,7.0,1.0,666.0,666.0,6037,1.0,7.0,34083898,-118169909,3458.0,261,60372015.041001,12447.0,3101,114914.0,96013.0,0.0,1.0,1921.0,61600.0,308000.0,2015,246400.0,3767.17,328,94.0
11816474,2.0,4.0,7.0,2.0,2050.0,1440.0,6037,2.0,2.0,34081685,-118171569,22365.0,246,60372015.041001,12447.0,3101,114914.0,96013.0,0.0,2.0,1925.0,75027.0,262616.0,2015,187589.0,3483.58,318,90.0
11816633,1.0,2.0,7.0,1.0,1154.0,1154.0,6037,1.0,7.0,34086983,-118172248,7006.0,261,60372015.031002,12447.0,3101,114914.0,96013.0,0.0,1.0,1923.0,49035.0,245179.0,2015,196144.0,3151.7,328,92.0
11817306,1.0,3.0,7.0,1.0,1060.0,1060.0,6037,1.0,7.0,34084905,-118165047,7312.0,261,60372015.013011,12447.0,3101,114914.0,96013.0,0.0,1.0,1913.0,39907.0,198257.0,2015,158350.0,2529.99,318,102.0
11817329,4.0,8.0,7.0,4.0,3418.0,1440.0,6037,4.0,2.0,34085965,-118166341,7968.0,248,60372015.013006,12447.0,3101,114914.0,96013.0,0.0,4.0,1962.0,176356.0,250188.0,2015,73832.0,3422.34,320,53.0
11817375,3.0,4.0,7.0,3.0,2174.0,2174.0,6037,3.0,7.0,34086425,-118167023,7506.0,261,60372015.013004,12447.0,3101,114914.0,96013.0,0.0,1.0,1925.0,96762.0,126138.0,2015,29376.0,1765.15,320,90.0
11817544,2.0,3.0,7.0,2.0,1276.0,1276.0,6037,2.0,2.0,34089137,-118162349,6462.0,261,60372015.012002,12447.0,3101,114914.0,96013.0,0.0,1.0,1977.0,87766.0,108324.0,2015,20558.0,1575.65,318,38.0
11818300,3.0,3.0,7.0,3.0,1097.0,1097.0,6037,3.0,7.0,34079454,-118164785,4812.0,261,60372016.021011,12447.0,3101,114914.0,96013.0,0.0,1.0,1924.0,51551.0,257762.0,2015,206211.0,3213.98,318,91.0
11818807,1.0,2.0,7.0,1.0,733.0,733.0,6037,1.0,2.0,34072700,-118163000,166806.0,266,60372017.003002,12447.0,3101,403190.0,96013.0,0.0,1.0,1982.0,70317.0,117072.0,2015,46755.0,1512.97,326,33.0
11818907,2.0,2.0,7.0,2.0,813.0,813.0,6037,2.0,2.0,34072500,-118164000,59512.0,266,60372017.003002,12447.0,3101,403190.0,96013.0,0.0,1.0,1983.0,83396.0,222393.0,2015,138997.0,2777.98,326,32.0
11819698,1.0,2.0,7.0,1.0,870.0,870.0,6037,1.0,2.0,34067842,-118171548,4800.0,261,60372017.001007,12447.0,3101,403190.0,96013.0,0.0,1.0,1928.0,78628.0,247604.0,2015,168976.0,3061.53,318,87.0
11820205,1.0,2.0,7.0,1.0,898.0,898.0,6037,1.0,2.0,34057744,-118185328,4822.0,261,60375307.001037,17882.0,3101,118208.0,96044.0,0.0,1.0,1927.0,72600.0,360000.0,2015,287400.0,4913.75,467,88.0
11821182,1.0,3.0,7.0,1.0,1428.0,1428.0,6037,1.0,7.0,34056524,-118176232,5983.0,261,60375306.011019,17882.0,3101,118208.0,96044.0,0.0,1.0,1937.0,66695.0,169245.0,2015,102550.0,2562.46,467,78.0
11821793,3.0,3.0,4.0,3.0,1440.0,1440.0,6037,3.0,2.0,34047678,-118178728,3137.0,261,60375309.022,17882.0,3101,118208.0,96044.0,0.0,1.0,2004.0,185000.0,319000.0,2015,134000.0,5186.34,461,11.0
11821885,2.0,3.0,7.0,2.0,908.0,1440.0,6037,2.0,2.0,34042999,-118176123,5677.0,246,60375310.001007,17882.0,3101,118208.0,96044.0,0.0,2.0,1934.0,42960.0,139620.0,2015,96660.0,2574.58,461,81.0
11821908,1.0,2.0,7.0,1.0,784.0,784.0,6037,1.0,7.0,34043880,-118175282,5333.0,261,60375310.001006,17882.0,3101,118208.0,96044.0,0.0,1.0,1922.0,38564.0,160564.0,2015,122000.0,2428.8,461,93.0
11821977,2.0,4.0,7.0,2.0,1410.0,1440.0,6037,2.0,2.0,34045700,-118176639,5539.0,246,60375310.001002,17882.0,3101,118208.0,96044.0,0.0,2.0,1928.0,24050.0,38302.0,2015,14252.0,3978.43,461,87.0
11822061,2.0,3.0,7.0,2.0,1190.0,1190.0,6037,2.0,2.0,34046885,-118175253,4086.0,261,60375306.012004,17882.0,3101,118208.0,96044.0,0.0,1.0,1970.0,32001.0,42787.0,2015,10786.0,1040.27,461,45.0
11822084,1.0,2.0,7.0,1.0,932.0,932.0,6037,1.0,7.0,34053183,-118181477,5814.0,261,60375308.021004,17882.0,3101,118208.0,96044.0,0.0,1.0,1941.0,97000.0,350000.0,2015,253000.0,4708.45,461,74.0
11822305,1.0,2.0,7.0,1.0,840.0,840.0,6037,1.0,7.0,34050529,-118178347,6301.0,261,60375308.022024,17882.0,3101,118208.0,96044.0,0.0,1.0,1927.0,26860.0,134333.0,2015,107473.0,2204.67,467,88.0
11822680,2.0,3.0,7.0,2.0,1540.0,1540.0,6037,2.0,7.0,34055121,-118182402,5372.0,261,60375308.022015,17882.0,3101,118208.0,96044.0,0.0,1.0,1937.0,78751.0,267865.0,2015,189114.0,3819.4,467,78.0
11822756,2.0,3.0,7.0,2.0,1394.0,1394.0,6037,2.0,7.0,34054292,-118180653,7431.0,261,60375308.022019,17882.0,3101,118208.0,96044.0,0.0,1.0,1967.0,33838.0,45641.0,2015,11803.0,1099.83,461,48.0
11822817,1.0,2.0,7.0,1.0,926.0,926.0,6037,1.0,7.0,34051755,-118178155,5630.0,261,60375308.022022,17882.0,3101,118208.0,96044.0,0.0,1.0,1929.0,15072.0,31570.0,2015,16498.0,904.36,467,86.0
11822870,1.0,1.0,7.0,1.0,744.0,744.0,6037,1.0,7.0,34052927,-118179519,4595.0,261,60375308.021001,17882.0,3101,118208.0,96044.0,0.0,1.0,1932.0,41057.0,83297.0,2015,42240.0,1587.97,461,83.0
11822923,2.0,3.0,4.0,2.0,1895.0,1895.0,6037,2.0,2.0,34053344,-118183379,6390.0,261,60375308.021,17882.0,3101,118208.0,96044.0,0.0,1.0,1959.0,122952.0,327874.0,2015,204922.0,5802.73,461,56.0
11823014,2.0,3.0,7.0,2.0,1063.0,1440.0,6037,2.0,7.0,34053250,-118187239,4914.0,246,60375308.013011,17882.0,3101,118208.0,96044.0,0.0,2.0,1938.0,100000.0,340000.0,2015,240000.0,4026.85,407,77.0
11823121,1.0,3.0,7.0,1.0,1090.0,1090.0,6037,1.0,7.0,34051658,-118186169,6598.0,261,60375308.013016,17882.0,3101,118208.0,96044.0,0.0,1.0,1960.0,47853.0,100285.0,2015,52432.0,1814.84,461,55.0
11823556,1.0,2.0,7.0,1.0,999.0,999.0,6037,1.0,7.0,34052825,-118188958,4488.0,261,60375308.013007,17882.0,3101,118208.0,96044.0,0.0,1.0,1957.0,56166.0,112247.0,2015,56081.0,1942.71,467,58.0
11823693,4.0,7.0,7.0,4.0,4696.0,1440.0,6037,4.0,2.0,34049615,-118190719,6372.0,248,60375308.012003,17882.0,3101,118208.0,96044.0,0.0,4.0,1929.0,152510.0,367314.0,2015,214804.0,6201.37,467,86.0
11824404,1.0,2.0,7.0,1.0,921.0,921.0,6037,1.0,7.0,34046191,-118187776,4791.0,261,60375308.011,17882.0,3101,118208.0,96044.0,0.0,1.0,1920.0,78000.0,314000.0,2015,236000.0,3979.21,461,95.0
11824879,1.0,3.0,7.0,1.0,1152.0,1152.0,6037,1.0,7.0,34041782,-118186959,7257.0,261,60375309.011,17882.0,3101,118208.0,96044.0,0.0,1.0,1912.0,14252.0,31156.0,2015,16904.0,998.45,461,103.0
11824902,2.0,3.0,7.0,2.0,1422.0,1422.0,6037,2.0,7.0,34038326,-118186903,4361.0,261,60375311.013002,17882.0,3101,118208.0,96044.0,0.0,1.0,1911.0,85020.0,151824.0,2015,66804.0,2347.45,461,104.0
11825512,2.0,6.0,7.0,2.0,2198.0,1440.0,6037,2.0,2.0,34041155,-118184585,6736.0,246,60375309.011009,17882.0,3101,118208.0,96044.0,0.0,2.0,1909.0,36693.0,52174.0,2015,15481.0,1517.31,461,106.0
11825596,1.0,4.0,7.0,1.0,1092.0,1092.0,6037,1.0,7.0,34032526,-118188119,5725.0,261,60375311.01401,17882.0,3101,118208.0,96044.0,0.0,1.0,1921.0,15481.0,32592.0,2015,17111.0,923.78,480,94.0
11825985,4.0,7.0,7.0,4.0,2629.0,1440.0,6037,4.0,2.0,34036709,-118180607,16291.0,247,60375311.021006,17882.0,3101,118208.0,96044.0,0.0,3.0,1968.0,57707.0,71557.0,2015,13850.0,2252.65,461,47.0
11826008,1.0,3.0,7.0,1.0,740.0,740.0,6037,1.0,7.0,34037445,-118180891,3105.0,261,60375311.021007,17882.0,3101,118208.0,96044.0,0.0,1.0,1908.0,8543.0,20141.0,2015,11598.0,748.91,461,107.0
11826290,1.0,2.0,7.0,1.0,720.0,720.0,6037,1.0,2.0,34036627,-118175570,5480.0,261,60375310.003038,17882.0,3101,118208.0,96044.0,0.0,1.0,1927.0,11803.0,22794.0,2015,10991.0,872.36,411,88.0
11826420,5.0,8.0,4.0,5.0,3350.0,1440.0,6037,5.0,2.0,34039964,-118174368,8180.0,246,60375310.002,17882.0,3101,118208.0,96044.0,0.0,2.0,1922.0,305953.0,451808.0,2015,145855.0,6415.86,461,93.0
11827136,2.0,3.0,7.0,2.0,1247.0,1247.0,6037,2.0,2.0,34042655,-118163108,5248.0,261,60375305.001003,17882.0,3101,118208.0,96003.0,0.0,1.0,1986.0,88021.0,185767.0,2015,97746.0,2749.42,461,29.0
11827243,1.0,3.0,7.0,1.0,704.0,704.0,6037,1.0,7.0,34037616,-118164320,4957.0,261,60375305.004013,17882.0,3101,118208.0,96003.0,0.0,1.0,1926.0,30725.0,153640.0,2015,122915.0,2426.33,461,89.0
11827266,2.0,3.0,7.0,2.0,1408.0,1408.0,6037,2.0,2.0,34037612,-118165378,5145.0,261,60375305.004013,17882.0,3101,118208.0,96003.0,0.0,1.0,1979.0,98163.0,108645.0,2015,10482.0,1839.49,461,36.0
11827792,2.0,2.0,7.0,2.0,1200.0,1440.0,6037,2.0,2.0,34033944,-118173511,6228.0,246,60375315.031007,17882.0,3101,118208.0,96044.0,0.0,2.0,1948.0,56919.0,84353.0,2015,27434.0,1930.8,466,67.0
11828083,2.0,3.0,7.0,2.0,1817.0,1817.0,6037,2.0,2.0,34057079,-118157150,7543.0,261,60374820.012023,6021.0,3101,118208.0,96496.0,0.0,1.0,1961.0,169000.0,666000.0,2015,497000.0,8802.24,666,54.0
11828183,2.0,3.0,4.0,2.0,1362.0,1362.0,6037,2.0,2.0,34057461,-118151702,6820.0,261,60374820.011007,6021.0,3101,118208.0,96496.0,0.0,1.0,1961.0,54850.0,94198.0,2015,39348.0,1344.69,666,54.0
11828444,3.0,3.0,4.0,3.0,1818.0,1818.0,6037,3.0,2.0,34052698,-118157623,10804.0,261,60374820.01101,6021.0,3101,118208.0,96496.0,0.0,1.0,1968.0,104654.0,137671.0,2015,33017.0,1983.21,666,47.0
